Date,GSP,Temp,Wind_Speed,Precip_Amount,Chill,Solar_Rad,Humidity,Cloud_Cover,,Demand
15/12/2016,_F,6.333331823,2.604166667,0.006249999,30.29999129,14.58333333,98.75,6.65625,,?????
16/12/2016,_F,7.308331649,2.40625,0.033333326,25.83020099,55,97.26041667,5.318749984,,?????
17/12/2016,_F,4.761457086,3.21875,0.00833333,41.95988639,101.25,90.16666667,5.235416452,,?????
18/12/2016,_F,7.467706521,4.135416667,0.00833333,43.03280322,56.66666667,84.88541667,7.258333206,,?????
19/12/2016,_F,6.058331927,2.645833333,0,30.97603416,58.75,95.01041667,6.3104165,,?????
20/12/2016,_F,4.911456823,2.5625,0,33.66717935,86.66666667,88.67708333,6.1875,,?????
21/12/2016,_F,4.278123717,3.166666667,0.149999966,43.08801015,48.75,88.01041667,4.210416516,,?????
22/12/2016,_F,4.940623641,4.729166667,0.074999976,60.45727984,97.08333333,83.97916667,3.024999897,,?????
23/12/2016,_F,6.34270672,5.125,0.117083289,59.10832071,27.91666667,85.88541667,5.199999968,,?????
24/12/2016,_F,6.222914855,7.041666667,0.041666652,83.09425163,49.58333333,81.875,5.241666635,,?????
25/12/2016,_F,10.57291412,7.427083333,0.00833333,53.49113464,71.66666667,82.82291667,6.25,,?????
26/12/2016,_F,4.391665359,8.510416667,0.033333323,115.7739347,111.25,81.46875,3.397916516,,?????
27/12/2016,_F,4.25312379,3.104166667,0,41.5541563,108.3333333,86.71875,5.002082984,,?????
28/12/2016,_F,1.218749552,1.40625,0.00833333,23.54790958,131.25,91.375,2.914582923,,?????
29/12/2016,_F,2.985415929,1.84375,0,27.11978436,109.1666667,87.5625,4.522916118,,?????
30/12/2016,_F,9.236455441,4.197916667,0,35.56301339,87.5,84.8125,5.524999777,,?????
31/12/2016,_F,9.243747234,6.291666667,0.268749941,53.27446715,85.83333333,81.13541667,5.137499809,,?????
01/01/2017,_F,3.181249022,2.6875,0.252083258,40.13749107,85.83333333,89.5625,4.660416484,,?????
02/01/2017,_F,0.472916548,3.979166667,0.00833333,69.58800824,133.75,89.75,3.63749969,,?????
03/01/2017,_F,5.169790228,8.166666667,0.00833333,103.6484184,66.66666667,90.90625,5.399999857,,?????
04/01/2017,_F,3.590624054,3.34375,0,46.99947071,100.4166667,76.58333333,5.856249968,,?????
05/01/2017,_F,0.727083139,2.020833333,0,35.13176195,122.5,81.6875,4.997916301,,?????
06/01/2017,_F,6.059372981,2.822916667,0.141666636,33.03801346,35.41666667,90.66666667,7.875,,?????
07/01/2017,_F,7.524998267,2.802083333,0,29.31509733,47.91666667,97.53125,7.770833333,,?????
08/01/2017,_F,7.254164537,3.354166667,0.00833333,35.53853305,76.25,95.72916667,6.566666524,,?????
09/01/2017,_F,6.557289402,4.614583333,0.016666661,53.9755098,82.91666667,85.88541667,5.243749936,,?????
10/01/2017,_F,6.403123617,5.833333333,0.00833333,68.5801932,72.5,88.32291667,4.899999857,,?????
11/01/2017,_F,5.081248522,10.02083333,0.033333321,126.3150762,115.8333333,80.75,3.222916603,,?????
12/01/2017,_F,0.999999688,6.104166667,0.024999991,103.0478948,100.8333333,90.09375,2.974999825,,?????
13/01/2017,_F,0.62812476,6.041666667,0.074999968,104.1452891,90.41666667,77.1875,4.589583158,,?????
14/01/2017,_F,0.252083272,3.697916667,0,64.91873487,141.25,87.5,3.962499738,,?????
15/01/2017,_F,5.626040439,2.958333333,0.281249919,35.4088467,65.41666667,97.80208333,7.208333333,,?????
16/01/2017,_F,7.410414934,1.635416667,0.058333315,16.91145333,37.91666667,98.91666667,7.666666667,,?????
17/01/2017,_F,7.480206251,2.71875,0,26.79061937,41.66666667,98.30208333,7.770833333,,?????
18/01/2017,_F,7.267706553,3.833333333,0,41.06353188,43.33333333,88.44791667,7.35833327,,?????
19/01/2017,_F,6.17291522,3.09375,0,36.43592803,127.0833333,86.08333333,7.979166667,,?????
20/01/2017,_F,3.965623935,1.010416667,0.00833333,14.30937219,88.33333333,94.72916667,7.674999952,,?????
21/01/2017,_F,2.162499353,1.791666667,0.00833333,28.6895752,79.58333333,93.36458333,6.631249746,,?????
22/01/2017,_F,1.704166166,2.010416667,0,32.75311629,80.83333333,86.39583333,7.791666667,,?????
23/01/2017,_F,2.043749422,1.989583333,0,31.8604099,177.0833333,90.20833333,5.797916412,,?????
24/01/2017,_F,5.426040202,2.083333333,0,25.64270163,87.5,90.91666667,6.143749396,,?????
25/01/2017,_F,6.342707018,2.447916667,0,29.09426562,163.3333333,81.33333333,3.939583222,,?????
26/01/2017,_F,-0.785416483,3.739583333,0,70.45884005,62.5,92.69791667,6.979166667,,?????
27/01/2017,_F,-1.330208054,2.583333333,0,49.47343095,66.25,96.125,5.966666619,,?????
28/01/2017,_F,2.180207664,2.458333333,0.141666627,38.09165668,45,98.26041667,7.125,,?????
29/01/2017,_F,1.520832886,1.458333333,0.00833333,23.76770353,170,92.5625,3.881249825,,?????
30/01/2017,_F,2.172915888,2.40625,0,35.03488731,134.1666667,93.48958333,6.629166524,,?????
31/01/2017,_F,4.176040252,4.760416667,0.049999986,66.56925678,26.25,95.66666667,7.916666667,,?????
01/02/2017,_F,6.406248252,2.229166667,0.047916651,24.18384981,92.08333333,96.1875,6.708333333,,?????
02/02/2017,_F,8.848955631,4.635416667,0.00833333,41.15728442,56.66666667,91.375,6.875,,?????
03/02/2017,_F,7.513539632,3.604166667,0,37.5921785,183.75,78.8125,5.3125,,?????
04/02/2017,_F,3.911457092,2.645833333,0.181249939,36.4734265,221.6666667,86.375,3.870833208,,?????
05/02/2017,_F,2.426041028,1.770833333,0,27.23384809,100.8333333,89.40625,5.862499873,,?????
06/02/2017,_F,1.124999791,2.635416667,0.110416658,41.15311718,146.6666667,93.72916667,5.785416325,,?????
07/02/2017,_F,3.78958257,2.927083333,0.270833258,42.32551336,123.75,96.57291667,6.683333317,,?????
08/02/2017,_F,2.539582709,2.395833333,0.089583312,36.73280398,150.4166667,95.07291667,7.104166667,,?????
09/02/2017,_F,0.956249729,2.385416667,0.000416667,40.42655357,95,90.53125,7.291666667,,?????
10/02/2017,_F,0.759374806,2.6875,0.049999985,46.27186457,132.9166667,84.86458333,7.270833333,,?????
11/02/2017,_F,2.371874434,6.34375,0.674999833,97.1489385,40,95.35416667,7.229166667,,?????
12/02/2017,_F,2.289582749,7.15625,0.192083287,112.4395561,41.25,85.25,7.395833333,,?????
13/02/2017,_F,4.182290475,5.25,0,72.55988121,134.5833333,90.375,7.995833317,,?????
14/02/2017,_F,4.924998522,3.510416667,0,46.17030621,242.9166667,83.83333333,6.181249976,,?????
15/02/2017,_F,6.682289918,1.885416667,0,20.49947484,213.75,89.05208333,5.329166492,,?????
16/02/2017,_F,7.215622902,5.708333333,0,60.68800418,157.5,84.94791667,5.791666667,,?????
17/02/2017,_F,6.584372918,1.885416667,0,22.70207739,233.3333333,92.38541667,6.885416428,,?????
18/02/2017,_F,8.685414314,3.166666667,0.016666661,28.49634918,210,86.33333333,6.666666667,,?????
19/02/2017,_F,8.313539267,6.125,0,59.45727921,171.25,89.27083333,6.227083325,,?????
20/02/2017,_F,10.14166395,7.625,0.00833333,59.15102895,132.0833333,87.45833333,6.25,,?????
21/02/2017,_F,8.105206013,5.6875,0,53.25675901,181.6666667,84.9375,4.645833254,,?????
22/02/2017,_F,6.0947903,7.4375,0.022916658,86.64946032,293.75,81.61458333,4.672916532,,?????
23/02/2017,_F,3.357290745,3.46875,0.608333189,51.87602949,166.25,95.40625,6.916666667,,?????
24/02/2017,_F,3.713540713,3.291666667,0.00833333,47.4447813,299.1666667,84.625,6.104166627,,?????
25/02/2017,_F,8.297914664,4.395833333,0.049999986,40.76040872,157.5,86.3125,6.293749968,,?????
26/02/2017,_F,6.897915045,3.770833333,0.074999972,40.4333264,160.4166667,84.23958333,5.887499809,,?????
27/02/2017,_F,3.517707407,2.0625,0.227083262,30.51770083,206.25,86.84375,5.860416571,,?????
28/02/2017,_F,2.155207687,3.458333333,0.016666661,54.20727603,351.25,87.67708333,4.870833079,,?????
01/03/2017,_F,2.540624317,3.447916667,0.016666661,52.11665535,296.6666667,88.35416667,4.106249849,,?????
02/03/2017,_F,3.718749007,5.21875,0.006249998,71.73123296,370.8333333,82.78125,4.556249857,,?????
03/03/2017,_F,4.464582245,2.541666667,0.360416551,34.05728316,168.75,93.77083333,6.75,,?????
04/03/2017,_F,6.439581633,2.1875,0.224999946,26.15520247,250.4166667,92.5,6.533333143,,?????
05/03/2017,_F,5.177081982,2.3125,0.00833333,28.64478429,419.1666667,82.75,4.685416619,,?????
06/03/2017,_F,4.5052073,1.895833333,0.133333296,24.96666145,316.6666667,92.96875,6.270833333,,?????
07/03/2017,_F,5.010415316,3.239583333,0.020833328,43.11873913,406.6666667,82.28125,5.635416508,,?????
08/03/2017,_F,7.057289402,5.770833333,0.391666532,57.49634051,449.5833333,82.40625,4.127083242,,?????
09/03/2017,_F,7.511456807,4.395833333,0.00833333,43.18853315,462.9166667,74.39583333,3.906249801,,?????
10/03/2017,_F,7.306248387,1.59375,0,16.72395492,256.25,82.15625,7.522916635,,?????
11/03/2017,_F,9.276038488,1.520833333,0.074999976,13.2927049,138.3333333,90.60416667,7.541666667,,?????
12/03/2017,_F,9.022914012,2.479166667,0.133333286,22.78020398,407.9166667,90.53125,6.591666619,,?????
13/03/2017,_F,7.811456164,4.625,0,46.18540716,345,81.22916667,6.083333254,,?????
14/03/2017,_F,9.803122362,6.083333333,0.00833333,46.45103232,456.25,75.55208333,5.924999913,,?????
15/03/2017,_F,7.019789497,3.0625,0,30.50467984,309.5833333,81.09375,4.468749642,,?????
16/03/2017,_F,7.311455965,4.59375,0,47.32447004,276.25,82.23958333,5.40416646,,?????
17/03/2017,_F,6.861456275,6.333333333,0.074999986,68.86977832,301.25,85.05208333,6.887499968,,?????
18/03/2017,_F,8.933330695,4.979166667,0.095833305,43.35572195,285,91.85416667,7.0625,,?????
19/03/2017,_F,9.729164282,6.458333333,0.072916641,50.78332329,348.75,87.17708333,5.868749936,,?????
20/03/2017,_F,6.50208199,4.791666667,0.049999997,52.67290759,430.4166667,79.0625,2.570833286,,?????
21/03/2017,_F,3.623957276,5.635416667,0.00833333,78.40154584,644.1666667,71.79166667,2.733333071,,?????
22/03/2017,_F,3.443749102,5.15625,1.091666386,71.38123862,169.5833333,94.30208333,7.0625,,?????
23/03/2017,_F,5.189581911,5.104166667,0.241666585,65.04633681,347.5,92.1875,7.458333333,,?????
24/03/2017,_F,5.745831509,1.364583333,0,15.59843389,653.3333333,79.32291667,4.354166433,,?????
25/03/2017,_F,7.720831679,1.90625,0,20.16614167,667.5,60.16666667,2.070832923,,?????
26/03/2017,_F,6.363041752,1.923913043,0,17.82988689,627.826087,70.22826087,4.480434293,,?????
27/03/2017,_F,5.340623384,1.895833333,0.00833333,19.57707755,504.1666667,89.04166667,5.902083119,,?????
28/03/2017,_F,7.413539569,1.90625,0.016666661,19.7270778,330.8333333,87.08333333,6.32708319,,?????
29/03/2017,_F,9.072914282,1.510416667,0.041666652,10.56405997,228.75,93.63541667,5.916666667,,?????
30/03/2017,_F,12.82291365,2.59375,0.035416658,12.86458031,337.9166667,84.52083333,6.375,,?????
31/03/2017,_F,11.85416365,3.5625,0.006249998,19.96718343,519.5833333,77.65625,6.018749992,,?????
