Date,GSP,Temp,Wind_Speed,Precip_Amount,Chill,Solar_Rad,Humidity,Cloud_Cover,,Demand
20/04/2014,F,7.846872171,5.135416667,0.00125,48.18384171,546.6666667,87.32291667,6.958333333,,745.3922
21/04/2014,F,9.722913742,5.6875,0.0009375,47.12863572,666.25,85.5625,6.79583327,,733.6943
22/04/2014,F,8.372913917,4.0625,0.101666638,39.20780404,135.4166667,98.77083333,7.781249762,,693.5586
23/04/2014,F,11.72499673,2.645833333,0.033749988,14.80624684,617.5,84.54166667,5.687499841,,641.5323
24/04/2014,F,9.773955663,2.177083333,0.155833294,16.61145433,733.3333333,89.77083333,6.214583317,,626.7931
25/04/2014,F,7.689581315,3.364583333,0.379999899,34.25155656,137.5,100,7.854166587,,668.4083
26/04/2014,F,9.542705377,3.520833333,0.21249998,28.89322313,417.0833333,93.70833333,6.041666587,,686.8145
27/04/2014,F,8.456247568,3.0625,0.244999941,29.18072367,172.5,99.33333333,7.758333206,,746.3662
28/04/2014,F,10.15624698,1.427083333,0.123333298,10.98020569,445.8333333,95.875,7.208333333,,661.8992
29/04/2014,F,10.49478896,1.885416667,0,11.73281018,771.25,93.20833333,6.491666317,,611.5506
30/04/2014,F,8.543747346,2.770833333,0.062916644,24.9874951,330.8333333,99.45833333,7.677083095,,615.7749
01/05/2014,F,6.109373569,4.541666667,0.552916501,54.00988674,144.1666667,98.70833333,7.785416603,,686.3854
02/05/2014,F,6.42187353,3.489583333,0.025312491,38.85624282,872.9166667,76.16666667,5.172916611,,672.0944
03/05/2014,F,6.259373198,1.572916667,0,17.51561904,712.0833333,75.85416667,6.039583007,,640.9534
04/05/2014,F,11.10416381,3.135416667,0.01791666,17.48541244,586.25,84.92708333,7.416666667,,632.1209
05/05/2014,F,11.74687195,2.34375,0.017812496,12.96145558,590.4166667,76.52083333,6.604166667,,564.8733
06/05/2014,F,11.30520503,3.510416667,0.225416585,21.1427048,868.75,79.79166667,5.760416587,,552.5747
07/05/2014,F,9.186455091,4.072916667,0.199583277,34.29947106,514.5833333,87.73958333,6.145833333,,575.3054
08/05/2014,F,10.17395512,3.979166667,0.078854141,32.2354099,495.8333333,89.33333333,6.583333333,,566.0757
09/05/2014,F,9.885413806,5.375,0.125104128,41.16301441,726.25,88.94791667,5.833333333,,565.6754
10/05/2014,F,9.844788631,2.90625,0.629166505,22.61093338,670,92.27083333,6.8125,,577.9072
11/05/2014,F,9.155206203,3.40625,0.188437472,29.08020322,648.75,88.10416667,6.520833333,,608.9733
12/05/2014,F,8.038539171,2.15625,0.109687472,20.72343238,502.0833333,88.94791667,7.433333238,,576.5932
13/05/2014,F,8.902081331,1.84375,0.153645813,15.65520485,827.9166667,82.48958333,5.441666603,,563.1079
14/05/2014,F,10.35520498,2.875,0.006249998,18.89061964,852.5,78.27083333,5.122916579,,536.3694
15/05/2014,F,12.57083035,3.697916667,0.025416658,19.48020538,549.5833333,85.59375,5.8125,,516.8432
16/05/2014,F,13.92916218,3.03125,0.00833333,10.27239422,987.0833333,79.39583333,4.981249531,,473.0985
17/05/2014,F,14.76041301,3.302083333,0,11.24687246,1057.083333,60.16666667,5.554166635,,444.9791
18/05/2014,F,15.58645376,3.052083333,0.000104167,9.244267945,1013.333333,67.33333333,6.352083206,,465.6308
19/05/2014,F,14.03853798,2.802083333,0.0003125,7.142186006,1030.833333,78.58333333,4.733332674,,460.8196
20/05/2014,F,11.8031222,2.739583333,0.000833333,16.89999628,404.5833333,93.39583333,6.693749269,,488.5993
21/05/2014,F,13.64791266,2.71875,0.000520833,10.16666426,1140.416667,70.34375,4.239582817,,441.0272
22/05/2014,F,8.813539346,2.520833333,0.644583243,22.53905741,292.9166667,92.51041667,6.939583222,,493.8762
23/05/2014,F,7.607289791,5.145833333,0.060520811,53.03904915,214.5833333,95.80208333,7.6875,,540.0077
24/05/2014,F,9.613538742,5.572916667,0.307395745,46.52811368,212.0833333,99.16666667,7.79374973,,557.8246
25/05/2014,F,11.33958038,2.677083333,0.112083306,17.40989248,742.5,89.39583333,7.020833333,,538.2827
26/05/2014,F,13.53957907,2.604166667,0.007083331,10.51353977,1037.5,77.02083333,5.4979165,,475.314
27/05/2014,F,12.05103827,2.677083333,0.003437499,13.22030918,559.5833333,84.85416667,6.229166627,,470.6162
28/05/2014,F,10.38958057,4.354166667,0.469166517,32.90103626,177.0833333,99.27083333,7.4375,,500.6308
29/05/2014,F,10.07187223,3.9375,0.067499976,30.40780481,359.5833333,87.21875,7.145833333,,513.5172
30/05/2014,F,10.97812208,1.697916667,0,11.62343478,503.75,75.38541667,7.5,,495.715
31/05/2014,F,11.66249728,2.09375,0,11.34166364,857.9166667,82.55208333,5.427083095,,459.5432
01/06/2014,F,13.92812125,1.645833333,0.00833333,6.695311125,697.9166667,84.72916667,5.679166595,,440.4731
02/06/2014,F,13.87812138,1.302083333,0.405312375,5.409894208,531.6666667,92.22916667,7.395833333,,423.2066
03/06/2014,F,13.1114556,2.177083333,0.032916655,9.55051891,569.5833333,84.85416667,7.0625,,439.9479
04/06/2014,F,11.09791342,2.416666667,0.334895751,15.99478714,317.9166667,96.8125,6.916666667,,461.0098
05/06/2014,F,12.01770512,3.729166667,0.009999997,20.50207949,450.4166667,91.5,7.020833333,,452.9426
06/06/2014,F,13.65624619,3.427083333,0,17.72395487,1139.166667,75.75,3.841666301,,414.0876
07/06/2014,F,12.16666301,3.072916667,0.592083161,16.43645509,413.75,90.38541667,5.366666436,,429.2113
08/06/2014,F,14.60520442,1.697916667,0.01947916,4.467707008,921.6666667,82.625,5.662499905,,398.4106
09/06/2014,F,14.39791234,2.302083333,0.051249984,6.477081399,772.5,85.91666667,6.320833325,,375.0049
10/06/2014,F,14.7395792,2.291666667,0.210520783,5.688540841,881.6666667,81.40625,4.908333302,,369.9477
11/06/2014,F,14.89478731,3.59375,0.0003125,7.191143955,1159.166667,77.55208333,4.508333047,,365.284
12/06/2014,F,14.97603639,3.84375,0,9.00156037,882.0833333,79.1875,4.289583127,,357.2642
13/06/2014,F,15.46353706,2.739583333,0,6.348956848,422.5,83.71875,7.625,,372.0021
14/06/2014,F,15.16041342,2.479166667,0.004583332,6.708852306,672.9166667,89.48958333,7.041666667,,382.9301
15/06/2014,F,13.07812166,2.25,0.024166658,10.78020557,417.0833333,91.07291667,7.666666667,,421.1988
16/06/2014,F,13.13124641,2.666666667,0,9.988018195,820.4166667,82.26041667,6.410416563,,409.2306
17/06/2014,F,15.10937087,2.083333333,0.01791666,5.208332221,599.1666667,89.86458333,7.354166667,,389.5674
18/06/2014,F,17.43541177,2.020833333,0.02541666,1.488020482,1013.75,84.20833333,5.156249841,,364.1781
19/06/2014,F,14.44374577,2.708333333,0,9.138539712,922.5,80.16666667,6.208333333,,369.709
20/06/2014,F,14.09999577,1.958333333,0,5.468227675,1078.333333,78.95833333,5.856249968,,362.8692
21/06/2014,F,14.0031209,2.083333333,0,7.757810647,698.3333333,79.90625,7.114583095,,358.8492
22/06/2014,F,15.26874526,1.791666667,0,3.801040426,683.3333333,77.69791667,7.145833333,,362.4508
23/06/2014,F,14.63853804,2.0625,0.093749966,5.822915162,627.5757576,90.25,7,,356.9589
24/06/2014,F,12.95833031,2.864583333,0.017499994,13.10624711,571.8181818,89.55681818,5.787499984,,387.9591
25/06/2014,F,12.21353912,2.21875,0,10.60051823,906.6666667,75.26041667,6.229166587,,377.4892
26/06/2014,F,13.00832955,2.583333333,0,11.32916387,898.3333333,71.77083333,6.070833127,,382.206
27/06/2014,F,12.08020496,2.791666667,0,15.29114167,471.25,72.39583333,7.331249952,,391.9781
28/06/2014,F,11.4468716,2.583333333,0.012187496,16.03489192,630.4166667,81.34375,7.0625,,398.1744
29/06/2014,F,11.40728839,2.770833333,0.012812496,17.04999574,707.5,80.85416667,6.5625,,412.05
30/06/2014,F,12.39478874,1.833333333,0,8.404163996,902.5,76.875,6.679166635,,390.4913
01/07/2014,F,14.2999951,2.291666667,0.000729167,6.325519438,1072.083333,72.32291667,5.558333158,,377.7194
02/07/2014,F,15.00832876,3.0625,0.000833333,5.992185781,700,74.40625,3.924999873,,355.1588
03/07/2014,F,15.65728649,3.239583333,0.017812494,6.632810786,733.75,79.13541667,5.833333333,,355.8104
04/07/2014,F,15.76353788,3.0625,0.299166614,6.370310883,462.0833333,86.89583333,7.041666667,,365.1903
05/07/2014,F,13.59270477,3.364583333,0.58593737,12.48333033,875,80.5,5.643749833,,383.387
06/07/2014,F,11.59791374,1.697916667,0.017499994,9.606768131,599.5833333,84.30208333,5.739583174,,398.919
07/07/2014,F,13.42187039,2.197916667,0.034583324,7.274997925,867.5,79.92708333,3.633333286,,384.8494
08/07/2014,F,13.17082946,2.333333333,0.051562482,9.688018481,582.0833333,91.53125,5.872916659,,403.4523
09/07/2014,F,14.91353734,3.333333333,0,9.778643678,1192.916667,75.40625,4.045832793,,365.3936
10/07/2014,F,13.99062157,2.895833333,0,10.32395654,1101.666667,80.13541667,4.272916098,,368.0981
11/07/2014,F,15.99687115,1.833333333,0,3.733853439,906.25,79.36458333,5.470833302,,347.416
12/07/2014,F,17.90728664,1.541666667,0.029999994,2.696874405,908.75,77.17708333,5.327083309,,325.6494
13/07/2014,F,16.59582806,2.84375,0.191145787,3.938540349,528.3333333,87.79166667,6.958333333,,383.2147
14/07/2014,F,14.59582806,2.822916667,0.02718749,9.318748653,727.5,83.26041667,4.797916651,,372.3665
15/07/2014,F,14.98020379,3.979166667,0.000833333,12.31770576,1055,76.625,4.302083254,,377.3649
16/07/2014,F,15.00207822,2.291666667,0.069166648,6.008852712,643.75,84.17708333,5.095833262,,379.5631
17/07/2014,F,16.79999463,2.40625,0,4.627082179,956.25,77.61458333,3.712499658,,362.7437
18/07/2014,F,16.4927036,4.447916667,0,5.522394905,748.3333333,81.875,4.716666619,,365.0229
19/07/2014,F,17.24895159,2.09375,0.117916637,2.032291168,400.4166667,94.30208333,6.691666603,,314.353
20/07/2014,F,18.21145296,2.375,0.00833333,2.132291069,630,86.02083333,5.866666476,,345.4471
21/07/2014,F,16.97916238,2.541666667,0,4.889061332,923.75,80.5,4.72916623,,344.1567
22/07/2014,F,17.6729118,2.510416667,0,4.115103443,1065.833333,76.02083333,4.468749324,,327.1399
23/07/2014,F,16.32707898,2.53125,0,4.077082351,789.1666667,86.55208333,6.560416619,,344.1812
24/07/2014,F,17.17916123,2.333333333,0,3.397915403,1057.083333,82.41666667,6.433333158,,338.2146
25/07/2014,F,17.91874552,2,0,2.538020054,1066.666667,77.16666667,5.329166253,,331.121
26/07/2014,F,19.19582796,2.4375,0.01708333,3.611457415,1020.416667,71.6875,4.552083015,,310.4995
27/07/2014,F,15.18645414,4.40625,0.317499951,11.31718532,699.1666667,81.79166667,5.097916563,,335.016
28/07/2014,F,15.31770356,1.78125,0,4.35937347,1069.583333,76,3.529166381,,328.1348
29/07/2014,F,15.31041082,4.041666667,0.000833333,8.250519296,686.25,79.98958333,5.227083286,,334.6323
30/07/2014,F,15.6885368,5.677083333,0.000833333,12.34895568,749.5833333,79.60416667,4.395833333,,339.2831
31/07/2014,F,15.89374606,2.9375,0.00958333,4.523436407,642.9166667,79.52083333,5.533333302,,342.5527
01/08/2014,F,14.77187173,1.864583333,0.718333154,5.796352545,380.4166667,89.20833333,6.354166667,,352.6124
02/08/2014,F,15.26145363,2.416666667,0.451666557,5.174998822,372.5,95.13541667,7.133333206,,318.5998
03/08/2014,F,14.21874523,3.145833333,0.050520818,9.079164445,601.25,84.5625,5.145833174,,332.4035
04/08/2014,F,14.26145458,3.364583333,0.000520833,9.680727442,836.25,75.36458333,4.691666524,,344.0666
05/08/2014,F,14.34791207,2.46875,0,26.77239005,895.4166667,75.97916667,3.885416468,,329.4369
06/08/2014,F,16.86457825,2.9375,0.817499705,5.348436167,644.5833333,86.66666667,5.152083198,,335.275
07/08/2014,F,14.9520793,3.708333333,0,10.95781015,945.8333333,71.61458333,2.739583015,,326.9266
08/08/2014,F,13.90103769,2.541666667,0.125833286,6.028644279,582.5,85.375,5.25,,335.0456
09/08/2014,F,14.57082891,4.385416667,0.008749997,12.56406009,803.3333333,79.16666667,4.814583242,,314.2684
10/08/2014,F,13.27083047,3.21875,0.189062449,15.29478812,282.5,90.75,6.854166667,,346.3579
11/08/2014,F,13.2145799,8.520833333,0.101979136,40.70051559,810.8333333,79.59375,4.529166659,,351.2128
12/08/2014,F,12.96666336,4.90625,0.030104156,23.88020325,705,81.8125,6.3125,,346.5406
13/08/2014,F,14.84062036,5.708333333,0.060729159,17.10728737,849.1666667,79.36458333,5.8125,,339.0888
14/08/2014,F,13.31874641,3.010416667,0.227812431,14.54374683,505,88.53125,6.9375,,340.2559
15/08/2014,F,12.90728855,2.1875,0.001666666,10.46197645,563.75,82.27083333,5.916666667,,336.4724
16/08/2014,F,12.88749727,5.572916667,0.028333326,26.13541158,378.75,82.65625,7.166666667,,328.4883
17/08/2014,F,12.59791342,7.802083333,0.026041658,39.31769943,882.5,80.33333333,5.5,,338.8569
18/08/2014,F,12.09270541,3.552083333,0.081458318,20.04843314,723.75,75.91666667,5.5625,,350.4711
19/08/2014,F,10.68437195,3.104166667,0.016874994,22.01613951,615.8333333,76.21875,5.293749928,,349.5006
20/08/2014,F,11.35624735,3.010416667,0.00125,17.63801606,636.6666667,72.48958333,6.583333333,,349.49
21/08/2014,F,11.22916301,3.5,0.143333284,21.12551498,406.25,83.39583333,6.625,,363.8803
22/08/2014,F,10.53228911,2.791666667,0.080833316,18.57655787,710.4166667,80.40625,6.145833333,,358.4311
23/08/2014,F,9.603121758,2.072916667,0.493749846,17.20207906,593.3333333,87.96875,6.354166667,,331.0768
24/08/2014,F,10.47395635,2.510416667,0,17.46510077,607.9166667,76.07291667,4.677083254,,340.0293
25/08/2014,F,11.18749706,3.510416667,0,16.58333023,475,84.38541667,6.220833143,,332.8853
26/08/2014,F,12.15208101,4,0,21.57655859,679.5833333,78.5,5.620833317,,349.9594
27/08/2014,F,12.02603849,2.9375,0,14.00051737,618.3333333,82.60416667,5.754166643,,355.3959
28/08/2014,F,15.30103811,3.135416667,0.025833324,9.756247163,598.3333333,77.89583333,4.887499928,,348.5211
29/08/2014,F,14.76978715,3.46875,0.128749966,10.38645552,567.0833333,77.83333333,5.479166587,,355.1596
30/08/2014,F,14.47187153,6.15625,0.024999991,19.44322592,761.25,74.79166667,4.910416643,,333.6155
31/08/2014,F,14.14999564,3.947916667,0.004166665,17.18020659,702.5,75.91666667,4.297916571,,352.5599
01/09/2014,F,13.61666377,2.135416667,0.117499967,8.374998132,412.5,83.90625,7.291666667,,395.6053
02/09/2014,F,13.02916257,2.239583333,0,10.21458019,803.3333333,80.46875,5.083332777,,362.3034
03/09/2014,F,15.38957882,1.916666667,0,3.585415582,486.6666667,79.98958333,7.429166635,,359.1137
04/09/2014,F,16.49166171,2.25,0,3.630207387,653.75,80.07291667,5.472916444,,348.1035
05/09/2014,F,15.02603769,1.916666667,0.218749918,6.106769284,617.0833333,87.67708333,6.858333111,,329.532
06/09/2014,F,12.723955,1.875,0.257083241,9.465622862,329.5833333,88.125,6.479166667,,368.9303
07/09/2014,F,12.13124657,2.708333333,0.00833333,14.30468416,645.8333333,80.58333333,4.683333238,,393.7808
08/09/2014,F,11.029164,2.239583333,0,15.43228789,534.1666667,81.20833333,6.741666476,,406.2713
09/09/2014,F,12.10833017,1.625,0,7.518227458,623.3333333,83.76041667,5.564583222,,396.6097
10/09/2014,F,12.78541295,1.84375,0,7.35364379,652.5,87.27083333,5.399999777,,395.8747
11/09/2014,F,12.94895538,1.875,0.00833333,8.452081531,600.4166667,85.34375,5.883332968,,400.2249
12/09/2014,F,12.82603772,1.5,0,5.770831796,680,82.40625,3.937499801,,380.5135
13/09/2014,F,12.76666268,1.833333333,0,7.648435677,626.6666667,81.19791667,4.079166532,,372.4068
14/09/2014,F,12.99374676,3.4375,0.009166664,15.85572529,197.9166667,89.25,7.270833333,,424.9032
15/09/2014,F,13.66666381,3.270833333,0.151354135,14.48749622,119.5833333,98.02083333,7.568749905,,439.8241
16/09/2014,F,14.0854133,2.09375,0.009062497,7.712497791,318.3333333,93.45833333,7.375,,428.4627
17/09/2014,F,14.04478788,1.979166667,0.000416667,7.035935601,202.5,92.1875,7.902083317,,435.3959
18/09/2014,F,14.63958025,2.75,0.033854154,9.018748045,173.3333333,98.375,7.745833079,,433.5265
19/09/2014,F,13.81874736,1.822916667,0.02937499,7.669790149,110,97.07291667,8,,442.8646
20/09/2014,F,12.30833054,1.760416667,0.02718749,9.71718502,159.1666667,94.40625,7.035416643,,469.0253
21/09/2014,F,10.00312241,1.989583333,0.00864583,15.19582963,327.0833333,86.5625,5.085416516,,478.3747
22/09/2014,F,11.15624738,3.354166667,0,17.46614194,515,84.55208333,5.520833333,,460.44
23/09/2014,F,11.86978833,2.291666667,0.052499983,14.0598921,166.6666667,90.94791667,6.445833286,,467.5981
24/09/2014,F,11.89166371,3.208333333,0.109062463,19.50207893,492.9166667,81.8125,6.262499968,,465.8374
25/09/2014,F,13.63541269,5.40625,0.000520833,18.90468248,300.4166667,85.79166667,6.495833238,,462.3486
26/09/2014,F,13.68124636,5.40625,0.000729167,18.8213501,569.5833333,72.21875,4.268749873,,444.021
27/09/2014,F,11.43020527,2.197916667,0,12.71926761,380.4166667,79.69791667,4.76249977,,461.9519
28/09/2014,F,14.48020426,1.708333333,0,5.370310818,292.9166667,82.51041667,6.875,,471.9402
29/09/2014,F,13.69374545,1.458333333,0,5.951040171,470.8333333,87.19791667,5.314583103,,453.7122
30/09/2014,F,14.40207942,1.895833333,0.002187499,5.031248679,390,82.125,4.945833047,,430.9661
01/10/2014,F,13.15728966,3.145833333,0.008229164,12.24947707,311.25,82.34375,4.352082968,,448.769
02/10/2014,F,9.403122902,2.385416667,0,17.89166347,527.0833333,75.08333333,3.518749595,,464.8771
03/10/2014,F,15.52812036,3.645833333,0.002083333,8.460414807,270.8333333,73.8125,5.1875,,464.5754
04/10/2014,F,10.11770527,3.875,0.307083242,28.75520404,220.4166667,87.89583333,5.57708323,,541.8537
05/10/2014,F,8.763539195,2.8125,0,21.88437017,424.5833333,82.11458333,4.306249738,,552.7126
06/10/2014,F,9.20416379,4.1875,0.376666587,37.200514,69.58333333,88.11458333,7.5625,,603.4702
07/10/2014,F,7.647914767,3.489583333,0.00958333,33.02134689,390.4166667,85.13541667,5.229166309,,579.9807
08/10/2014,F,9.306247155,2.375,0.135833306,20.08593059,255.8333333,86.28125,4.564583103,,592.8681
09/10/2014,F,9.809371789,2.802083333,0.100416643,22.61926365,190.4166667,91.45833333,5.9375,,596.366
10/10/2014,F,10.12395573,2.208333333,0.009166663,16.5135378,385.4166667,84.67708333,5.09374996,,566.3396
11/10/2014,F,7.804164608,1.479166667,0.008749997,14.02343448,365.4166667,91.48958333,3.820833166,,611.5014
12/10/2014,F,8.122914712,2.010416667,0.018749993,18.73332898,372.9166667,89.33333333,3.839583039,,617.9108
13/10/2014,F,8.727080584,5.052083333,0,41.80311473,236.6666667,88.92708333,5.583333333,,632.204
14/10/2014,F,9.595830441,5.59375,0.009687497,46.24165599,107.5,83.32291667,7.34375,,645.4199
15/10/2014,F,9.166664203,3.145833333,0.000104167,26.85936991,279.5833333,87.89583333,5.8125,,632.6147
16/10/2014,F,10.65728903,3.385416667,0.318229085,24.74322422,92.08333333,97.89583333,7.222916603,,641.4601
17/10/2014,F,12.96562131,2.15625,0.061354151,9.600518525,376.25,90.44791667,5.508333286,,590.6719
18/10/2014,F,15.42916266,3.677083333,0.044895817,9.639060184,242.0833333,83.08333333,5.287499865,,575.3171
19/10/2014,F,13.42395496,5.375,0.094687476,24.16718229,362.5,81.59375,4.21875,,612.1637
20/10/2014,F,10.56874784,3.21875,0.06072915,23.45676613,197.0833333,88.4375,5.395833333,,623.4424
21/10/2014,F,9.141663631,7.697916667,0.076249985,69.01717726,362.0833333,73.48958333,4.629166563,,646.931
22/10/2014,F,8.973956188,5.229166667,0.002916666,46.7031153,126.6666667,84.17708333,5.691666484,,685.1876
23/10/2014,F,12.83124653,3.041666667,0.002499999,16.00051634,176.25,79.83333333,6.993749936,,652.8904
24/10/2014,F,9.669788917,2.583333333,0.007395831,20.90051667,265.4166667,83.10416667,5.191666643,,648.2879
25/10/2014,F,10.50624776,3.53125,0.000520833,24.59010045,236.25,77.57291667,4.277083317,,682.4533
26/10/2014,F,13.07899635,5.06,0.003199999,23.99299469,138.8,73.99,6.18,,755.188
27/10/2014,F,15.2999959,4.270833333,0.002083333,11.38437303,105.8333333,81.1875,6.791666667,,663.1019
28/10/2014,F,12.31978865,3.385416667,0.368333244,16.51301686,132.5,84.97916667,6.270833333,,639.206
29/10/2014,F,5.2333318,1.958333333,0,25.80832767,280.4166667,86.14583333,4.137499531,,722.7682
30/10/2014,F,11.49478873,2.458333333,0.15916662,16.09426693,133.3333333,93.02083333,6.595833302,,712.714
31/10/2014,F,15.36874517,3.1875,0,8.113539318,168.3333333,85.13541667,5.666666627,,648.9884
01/11/2014,F,12.19374688,4.114583333,0.015833328,23.54582866,230.8333333,79.78125,5.874999841,,687.1134
02/11/2014,F,10.08853889,3.03125,0.009062497,23.31561963,221.6666667,78.75,3.124999881,,752.0537
03/11/2014,F,7.398956577,2.354166667,0.017499994,24.3947862,226.6666667,80.10416667,5.489583254,,740.2123
04/11/2014,F,4.568748831,2.427083333,0.238749936,31.08124208,186.6666667,94.65625,5.027083317,,794.5835
05/11/2014,F,4.426040538,2.229166667,0.104999967,29.14843146,179.1666667,90.25,4.141666532,,830.6203
06/11/2014,F,5.115623508,4,0.110416632,48.28124237,82.5,90.27083333,7.122916619,,894.8172
07/11/2014,F,8.533330758,4.125,0.143854129,37.98176209,72.5,93.01041667,6.197916667,,852.7013
08/11/2014,F,7.36874795,2.572916667,0.044166655,26.83541012,97.5,91.19791667,5.508333325,,886.1768
09/11/2014,F,6.945830822,1.604166667,0,18.03489065,171.25,90.69791667,5.9666665,,875.8103
10/11/2014,F,3.794790698,1.510416667,0.008749997,20.67447313,71.25,99.10416667,6.245833238,,884.3699
11/11/2014,F,9.413538853,3.895833333,0.010312497,33.01718012,92.91666667,91.125,7.35833327,,851.4381
12/11/2014,F,9.388538758,3.8125,0.054062481,33.22811826,78.33333333,93.80208333,6.518749913,,828.6993
13/11/2014,F,9.188539108,4.270833333,0.00958333,36.09790802,51.66666667,90.39583333,7.166666667,,831.5205
14/11/2014,F,9.444788774,3.520833333,0.584166527,28.08436823,46.25,96.5,6.424999952,,820.5182
15/11/2014,F,6.846873204,1.65625,0.006249998,18.54530748,80,99.625,7.62291646,,879.8926
16/11/2014,F,4.634373764,1.84375,0.18124996,23.82343133,98.33333333,99.98958333,6.393749714,,925.0808
17/11/2014,F,9.177080631,5.010416667,0.427499874,44.47134654,61.25,98.375,7.166666667,,865.0641
18/11/2014,F,9.099996964,2.947916667,0.042499992,26.12238884,115.4166667,97.54166667,7.041666667,,826.7671
19/11/2014,F,9.008330266,3.15625,0.252812437,28.1833245,84.58333333,97.125,6.708333333,,824.7056
20/11/2014,F,7.2583311,1.4375,0,14.85155869,112.5,97.51041667,6.185416381,,821.1303
21/11/2014,F,6.686456442,2.864583333,0.155416637,31.65884527,62.91666667,96.21875,6.847916524,,858.3262
22/11/2014,F,8.463539282,2.520833333,0.361249951,24.63436755,83.33333333,94.60416667,5.510416667,,880.3814
23/11/2014,F,5.816665411,3.541666667,0,44.04738458,133.75,93.47916667,4.504166563,,915.5351
24/11/2014,F,5.047915181,3.697916667,0.00833333,48.15519778,103.3333333,91.5625,5.052083254,,911.0618
25/11/2014,F,4.052082479,1.53125,0,21.3484327,121.25,94.34375,6.37291654,,928.1805
26/11/2014,F,4.788540165,1.291666667,0.295312428,16.90416177,32.91666667,99.79166667,7.1875,,947.1317
27/11/2014,F,7.252081156,1.885416667,0.086145804,20.01301479,34.16666667,99.96875,7.681249936,,914.7452
28/11/2014,F,7.807289124,2.84375,0.054166647,27.96353404,26.25,99.66666667,7.660416603,,886.9574
29/11/2014,F,8.735413392,2.1875,0.048333316,20.28072468,42.08333333,98.17708333,7.958333333,,903.8605
30/11/2014,F,8.352080584,2.770833333,0.0015625,26.85520283,97.91666667,92.70833333,5.718749921,,886.9468
01/12/2014,F,7.506248077,1.697916667,0.00833333,17.58541266,47.08333333,95.73958333,7.583333333,,859.1972
02/12/2014,F,2.969790913,2.802083333,0.04249999,40.68488503,112.5,88.77083333,3.364583194,,926.8744
03/12/2014,F,0.809374765,2.197916667,0.00833333,37.87342962,134.5833333,96.60416667,3.652082885,,990.9618
04/12/2014,F,0.740624869,1.625,0.068333311,28.41144943,46.66666667,99.53125,6.618749857,,1037.0785
05/12/2014,F,1.785416093,3.21875,0.00833333,50.36040878,110.8333333,93.19791667,4.627083148,,1011.8004
06/12/2014,F,3.034374416,2.604166667,0.055416649,36.52603499,81.66666667,92.625,5.162499815,,1079.377
07/12/2014,F,4.701040328,7.916666667,0.103333296,106.7994591,116.6666667,87.75,4.852083206,,1052.0596
08/12/2014,F,1.8614579,6.302083333,0.008749997,100.1322664,111.25,89.375,2.558333158,,1049.5265
09/12/2014,F,4.349998751,5.15625,0.071249971,60.77498627,42.5,89.6875,6.099999865,,1059.7692
10/12/2014,F,3.964582086,7.927083333,0.158020803,111.1260185,84.58333333,79.39583333,5.454166571,,1050.2079
11/12/2014,F,1.88645787,7.166666667,0.36583324,115.1504962,106.6666667,88.20833333,5.07499969,,1078.4143
12/12/2014,F,1.597916136,4.520833333,0.000833333,72.78644276,116.25,89.19791667,4.9979164,,1076.7262
