Date,Temp,Wind_Speed,Precip_Amount,Chill,Solar_Rad,Humidity,Cloud_Cover,Demand
09/05/2014,9.88541380564372,5.375,0.12510412822788,41.1630144119263,726.25,88.9479166666667,5.83333333333333,565.6754
10/05/2014,9.84478863080343,2.90625,0.629166504989068,22.6109333833059,670,92.2708333333333,6.8125,577.9072
11/05/2014,9.15520620346069,3.40625,0.188437472330406,29.0802032152812,648.75,88.1041666666667,6.52083333333333,608.9733
12/05/2014,8.03853917121887,2.15625,0.10968747183991,20.7234323819478,502.083333333333,88.9479166666667,7.4333332379659,576.5932
13/05/2014,8.90208133061727,1.84375,0.153645813309898,15.6552048524221,827.916666666667,82.4895833333333,5.44166660308838,563.1079
14/05/2014,10.3552049795787,2.875,0.006249997764826,18.890619635582,852.5,78.2708333333333,5.12291657924652,536.3694
15/05/2014,12.5708303451538,3.69791666666667,0.025416657561436,19.480205376943,549.583333333333,85.59375,5.8125,516.8432
16/05/2014,13.9291621843974,3.03125,0.008333330353101,10.2723942150672,987.083333333333,79.3958333333333,4.98124953111013,473.0985
17/05/2014,14.7604130109151,3.30208333333333,0,11.2468724648158,1057.08333333333,60.1666666666667,5.55416663487752,444.9791
18/05/2014,15.5864537556966,3.05208333333333,0.000104166644936,9.24426794548829,1013.33333333333,67.3333333333333,6.35208320617676,465.6308
19/05/2014,14.038537979126,2.80208333333333,0.000312499934807,7.14218600591024,1030.83333333333,78.5833333333333,4.7333326737086,460.8196
20/05/2014,11.8031222025553,2.73958333333333,0.000833333159486,16.8999962806702,404.583333333333,93.3958333333333,6.69374926884969,488.5993
21/05/2014,13.6479126612345,2.71875,0.000520833224679,10.1666642626127,1140.41666666667,70.34375,4.23958281675975,441.0272
22/05/2014,8.81353934605916,2.52083333333333,0.644583243333424,22.539057413737,292.916666666667,92.5104166666667,6.93958322207133,493.8762
23/05/2014,7.60728979110718,5.14583333333333,0.060520811472088,53.0390491485596,214.583333333333,95.8020833333333,7.6875,540.0077
24/05/2014,9.61353874206543,5.57291666666667,0.307395744525517,46.5281136830648,212.083333333333,99.1666666666667,7.79374972979228,557.8246
25/05/2014,11.339580376943,2.67708333333333,0.112083305759976,17.4098924795787,742.5,89.3958333333333,7.02083333333333,538.2827
26/05/2014,13.5395790735881,2.60416666666667,0.007083330924312,10.513539771239,1037.5,77.0208333333333,5.49791649977366,475.314
27/05/2014,12.0510382652283,2.67708333333333,0.003437499282882,13.2203091780345,559.583333333333,84.8541666666667,6.22916662693024,470.6162
28/05/2014,10.3895805676778,4.35416666666667,0.469166517335301,32.9010362625122,177.083333333333,99.2708333333333,7.4375,500.6308
29/05/2014,10.0718722343445,3.9375,0.067499975906685,30.4078048070272,359.583333333333,87.21875,7.14583333333333,513.5172
30/05/2014,10.9781220753988,1.69791666666667,0,11.6234347820282,503.75,75.3854166666667,7.5,495.715
31/05/2014,11.6624972820282,2.09375,0,11.3416636387507,857.916666666667,82.5520833333333,5.42708309491475,459.5432
01/06/2014,13.928121248881,1.64583333333333,0.008333330353101,6.69531112536788,697.916666666667,84.7291666666667,5.67916659514109,440.4731
02/06/2014,13.8781213760376,1.30208333333333,0.405312375087912,5.40989420811335,531.666666666667,92.2291666666667,7.39583333333333,423.2066
03/06/2014,13.111455599467,2.17708333333333,0.032916654987882,9.55051891009013,569.583333333333,84.8541666666667,7.0625,439.9479
04/06/2014,11.097913424174,2.41666666666667,0.334895750740543,15.9947871367137,317.916666666667,96.8125,6.91666666666667,461.0098
05/06/2014,12.0177051226298,3.72916666666667,0.009999996594464,20.5020794868469,450.416666666667,91.5,7.02083333333333,452.9426
06/06/2014,13.6562461853027,3.42708333333333,0,17.7239548663298,1139.16666666667,75.75,3.84166630109151,414.0876
07/06/2014,12.1666630109151,3.07291666666667,0.592083161308741,16.4364550908407,413.75,90.3854166666667,5.36666643619537,429.2113
08/06/2014,14.6052044232686,1.69791666666667,0.019479159964249,4.4677070081234,921.666666666667,82.625,5.66249990463257,398.4106
09/06/2014,14.3979123433431,2.30208333333333,0.051249984263753,6.47708139941096,772.5,85.9166666666667,6.32083332538605,375.0049
10/06/2014,14.7395792007446,2.29166666666667,0.210520782896007,5.68854084114234,881.666666666667,81.40625,4.90833330154419,369.9477
11/06/2014,14.894787311554,3.59375,0.000312499934807,7.19114395479361,1159.16666666667,77.5520833333333,4.50833304723104,365.284
12/06/2014,14.9760363896688,3.84375,0,9.00156037012736,882.083333333333,79.1875,4.2895831267039,357.2642
13/06/2014,15.4635370572408,2.73958333333333,0,6.34895684818427,422.5,83.71875,7.625,372.0021
14/06/2014,15.160413424174,2.47916666666667,0.004583332066735,6.70885230600834,672.916666666667,89.4895833333333,7.04166666666667,382.9301
15/06/2014,13.0781216621399,2.25,0.024166658210258,10.7802055676778,417.083333333333,91.0729166666667,7.66666666666667,421.1988
16/06/2014,13.1312464078267,2.66666666666667,0,9.98801819483439,820.416666666667,82.2604166666667,6.41041656335195,409.2306
17/06/2014,15.1093708674113,2.08333333333333,0.017916660445432,5.2083322207133,599.166666666667,89.8645833333333,7.35416666666667,389.5674
18/06/2014,17.4354117711385,2.02083333333333,0.025416660044963,1.48802048216263,1013.75,84.2083333333333,5.15624984105428,364.1781
19/06/2014,14.4437457720439,2.70833333333333,0,9.13853971163432,922.5,80.1666666666667,6.20833333333333,369.709
20/06/2014,14.0999957720439,1.95833333333333,0,5.46822767456373,1078.33333333333,78.9583333333333,5.85624996821086,362.8692
21/06/2014,14.0031208992004,2.08333333333333,0,7.75781064728896,698.333333333333,79.90625,7.11458309491475,358.8492
22/06/2014,15.2687452634176,1.79166666666667,0,3.80104042589664,683.333333333333,77.6979166666667,7.14583333333333,362.4508
23/06/2014,14.6385380427043,2.0625,0.093749966472387,5.82291516164939,627.575757575758,90.25,7,356.9589
24/06/2014,12.9583303133647,2.86458333333333,0.017499993865689,13.1062471071879,571.818181818182,89.5568181818182,5.78749998410543,387.9591
25/06/2014,12.2135391235352,2.21875,0,10.6005182266235,906.666666666667,75.2604166666667,6.22916658719381,377.4892
26/06/2014,13.0083295504252,2.58333333333333,0,11.329163869222,898.333333333333,71.7708333333333,6.0708331267039,382.206
27/06/2014,12.0802049636841,2.79166666666667,0,15.2911416689555,471.25,72.3958333333333,7.33124995231628,391.9781
28/06/2014,11.4468715985616,2.58333333333333,0.012187496138116,16.0348919232686,630.416666666667,81.34375,7.0625,398.1744
29/06/2014,11.4072883923848,2.77083333333333,0.0128124957749,17.0499957402547,707.5,80.8541666666667,6.5625,412.05
30/06/2014,12.3947887420654,1.83333333333333,0,8.40416399637858,902.5,76.875,6.67916663487752,390.4913
01/07/2014,14.2999951044718,2.29166666666667,0.000729166514551,6.32551943759124,1072.08333333333,72.3229166666667,5.55833315849304,377.7194
02/07/2014,15.0083287556966,3.0625,0.000833333159486,5.99218578139941,700,74.40625,3.92499987284342,355.1588
03/07/2014,15.6572864850362,3.23958333333333,0.017812493645276,6.63281078636646,733.75,79.1354166666667,5.83333333333333,355.8104
04/07/2014,15.7635378837585,3.0625,0.299166614422575,6.37031088272731,462.083333333333,86.8958333333333,7.04166666666667,365.1903
05/07/2014,13.5927047729492,3.36458333333333,0.585937369925281,12.4833303292592,875,80.5,5.64374983310699,383.387
06/07/2014,11.5979137420654,1.69791666666667,0.017499993788078,9.6067681312561,599.583333333333,84.3020833333333,5.73958317438761,398.919
07/07/2014,13.4218703905741,2.19791666666667,0.034583323557551,7.27499792476495,867.5,79.9270833333333,3.63333328564962,384.8494
08/07/2014,13.1708294550578,2.33333333333333,0.051562481559813,9.68801848093669,582.083333333333,91.53125,5.87291665871938,403.4523
09/07/2014,14.9135373433431,3.33333333333333,0,9.77864367763201,1192.91666666667,75.40625,4.04583279291789,365.3936
10/07/2014,13.9906215667725,2.89583333333333,0,10.3239565392335,1101.66666666667,80.1354166666667,4.27291609843572,368.0981
11/07/2014,15.9968711535136,1.83333333333333,0,3.73385343949,906.25,79.3645833333333,5.47083330154419,347.416
12/07/2014,17.9072866439819,1.54166666666667,0.029999994284784,2.69687440494696,908.75,77.1770833333333,5.32708330949148,325.6494
13/07/2014,16.5958280563354,2.84375,0.191145787403608,3.93854034940402,528.333333333333,87.7916666666667,6.95833333333333,383.2147
14/07/2014,14.5958280563355,2.82291666666667,0.027187490447735,9.31874865293503,727.5,83.2604166666667,4.7979166507721,372.3665
15/07/2014,14.9802037874858,3.97916666666667,0.000833333159486,12.3177057554324,1055,76.625,4.30208325386047,377.3649
16/07/2014,15.0020782152812,2.29166666666667,0.069166648279255,6.00885271156828,643.75,84.1770833333333,5.09583326180776,379.5631
17/07/2014,16.7999946276347,2.40625,0,4.62708217899005,956.25,77.6145833333333,3.7124996582667,362.7437
18/07/2014,16.4927035967509,4.44791666666667,0,5.5223949054877,748.333333333333,81.875,4.71666661898295,365.0229
19/07/2014,17.2489515940348,2.09375,0.117916636945059,2.03229116772612,400.416666666667,94.3020833333333,6.69166660308838,314.353
20/07/2014,18.211452960968,2.375,0.008333330353101,2.1322910686334,630,86.0208333333333,5.8666664759318,345.4471
21/07/2014,16.9791623751322,2.54166666666667,0,4.88906133174896,923.75,80.5,4.72916622956594,344.1567
22/07/2014,17.6729118029277,2.51041666666667,0,4.11510344346364,1065.83333333333,76.0208333333333,4.46874932448069,327.1399
23/07/2014,16.3270789782206,2.53125,0,4.07708235085011,789.166666666667,86.5520833333333,6.56041661898295,344.1812
24/07/2014,17.1791612307231,2.33333333333333,0,3.3979154030482,1057.08333333333,82.4166666666667,6.43333315849304,338.2146
25/07/2014,17.9187455177307,2,0,2.53802005449931,1066.66666666667,77.1666666666667,5.3291662534078,331.121
26/07/2014,19.195827960968,2.4375,0.017083329691862,3.6114574149251,1020.41666666667,71.6875,4.55208301544189,310.4995
27/07/2014,15.1864541371663,4.40625,0.317499951071416,11.3171853224436,699.166666666667,81.7916666666667,5.09791656335195,335.016
28/07/2014,15.3177035649618,1.78125,0,4.35937347014745,1069.58333333333,76,3.52916638056437,328.1348
29/07/2014,15.3104108174642,4.04166666666667,0.000833333159486,8.2505192955335,686.25,79.9895833333333,5.22708328564962,334.6323
30/07/2014,15.6885368029277,5.67708333333333,0.000833333159486,12.3489556809266,749.583333333333,79.6041666666667,4.39583333333333,339.2831
31/07/2014,15.8937460581462,2.9375,0.009583330014721,4.52343640724818,642.916666666667,79.5208333333333,5.53333330154419,342.5527
01/08/2014,14.7718717257182,1.86458333333333,0.718333153519779,5.79635254542033,380.416666666667,89.2083333333333,6.35416666666667,352.6124
02/08/2014,15.26145362854,2.41666666666667,0.451666557230055,5.17499882231156,372.5,95.1354166666667,7.13333320617676,318.5998
03/08/2014,14.2187452316284,3.14583333333333,0.050520817749202,9.07916444540024,601.25,84.5625,5.14583317438761,332.4035
04/08/2014,14.2614545822144,3.36458333333333,0.000520833224679,9.68072744210561,836.25,75.3645833333333,4.69166652361552,344.0666
05/08/2014,14.3479120731354,2.46875,0,26.7723900526762,895.416666666667,75.9791666666667,3.88541646798452,329.4369
06/08/2014,16.8645782470703,2.9375,0.817499705202257,5.34843616684278,644.583333333333,86.6666666666667,5.15208319822947,335.275
07/08/2014,14.9520792961121,3.70833333333333,0,10.9578101535638,945.833333333333,71.6145833333333,2.73958301544189,326.9266
08/08/2014,13.9010376930237,2.54166666666667,0.125833285817256,6.02864427864552,582.5,85.375,5.25,335.0456
09/08/2014,14.5708289146423,4.38541666666667,0.008749996932844,12.5640600919724,803.333333333333,79.1666666666667,4.81458324193955,314.2684
10/08/2014,13.2708304723104,3.21875,0.189062448528906,15.2947881221771,282.5,90.75,6.85416666666667,346.3579
11/08/2014,13.2145799001058,8.52083333333333,0.10197913638937,40.7005155881246,810.833333333333,79.59375,4.52916665871938,351.2128
12/08/2014,12.9666633605957,4.90625,0.030104156273107,23.8802032470703,705,81.8125,6.3125,346.5406
13/08/2014,14.840620358785,5.70833333333333,0.060729158731798,17.107287367185,849.166666666667,79.3645833333333,5.8125,339.0888
14/08/2014,13.3187464078267,3.01041666666667,0.227812430898969,14.5437468290329,505,88.53125,6.9375,340.2559
15/08/2014,12.9072885513306,2.1875,0.001666666318973,10.4619764486949,563.75,82.2708333333333,5.91666666666667,336.4724
16/08/2014,12.8874972661336,5.57291666666667,0.028333325792725,26.1354115804036,378.75,82.65625,7.16666666666667,328.4883
17/08/2014,12.597913424174,7.80208333333333,0.026041657586272,39.317699432373,882.5,80.3333333333333,5.5,338.8569
18/08/2014,12.0927054087321,3.55208333333333,0.081458318047226,20.0484331448873,723.75,75.9166666666667,5.5625,350.4711
19/08/2014,10.6843719482422,3.10416666666667,0.016874994073684,22.0161395072937,615.833333333333,76.21875,5.29374992847443,349.5006
20/08/2014,11.3562473456065,3.01041666666667,0.00124999973923,17.6380160649618,636.666666666667,72.4895833333333,6.58333333333333,349.49
21/08/2014,11.2291630109151,3.5,0.143333283718675,21.1255149841309,406.25,83.3958333333333,6.625,363.8803
22/08/2014,10.5322891076406,2.79166666666667,0.080833315849304,18.5765578746796,710.416666666667,80.40625,6.14583333333333,358.4311
23/08/2014,9.60312175750732,2.07291666666667,0.493749845617761,17.2020790576935,593.333333333333,87.96875,6.35416666666667,331.0768
24/08/2014,10.4739563465118,2.51041666666667,0,17.4651007652283,607.916666666667,76.0729166666667,4.67708325386047,340.0293
25/08/2014,11.1874970595042,3.51041666666667,0,16.5833302338918,475,84.3854166666667,6.22083314259847,332.8853
26/08/2014,12.1520810127258,4,0,21.5765585899353,679.583333333333,78.5,5.62083331743876,349.9594
27/08/2014,12.0260384877523,2.9375,0,14.0005173683167,618.333333333333,82.6041666666667,5.75416664282481,355.3959
28/08/2014,15.3010381062826,3.13541666666667,0.025833324063569,9.75624716281891,598.333333333333,77.8958333333333,4.88749992847443,348.5211
29/08/2014,14.7697871526082,3.46875,0.128749966388568,10.3864555209875,567.083333333333,77.8333333333333,5.47916658719381,355.1596
30/08/2014,14.4718715349833,6.15625,0.024999991059303,19.4432259152333,761.25,74.7916666666667,4.91041664282481,333.6155
31/08/2014,14.1499956448873,3.94791666666667,0.004166665176551,17.1802065943678,702.5,75.9166666666667,4.29791657129924,352.5599
01/09/2014,13.6166637738546,2.13541666666667,0.117499966717636,8.3749981323878,412.5,83.90625,7.29166666666667,395.6053
02/09/2014,13.0291625658671,2.23958333333333,0,10.2145801881949,803.333333333333,80.46875,5.08333277702332,362.3034
03/09/2014,15.3895788192749,1.91666666666667,0,3.58541558186213,486.666666666667,79.9895833333333,7.42916663487752,359.1137
04/09/2014,16.4916617075602,2.25,0,3.6302073871096,653.75,80.0729166666667,5.47291644414266,348.1035
05/09/2014,15.0260376930237,1.91666666666667,0.218749918043613,6.10676928361257,617.083333333333,87.6770833333333,6.85833311080933,329.532
06/09/2014,12.7239549954732,1.875,0.257083241362125,9.46562286218007,329.583333333333,88.125,6.47916666666667,368.9303
07/09/2014,12.1312465667725,2.70833333333333,0.008333330353101,14.3046841621399,645.833333333333,80.5833333333333,4.6833332379659,393.7808
08/09/2014,11.0291639963786,2.23958333333333,0,15.4322878917058,534.166666666667,81.2083333333333,6.7416664759318,406.2713
09/09/2014,12.1083301703135,1.625,0,7.51822745800018,623.333333333333,83.7604166666667,5.56458322207133,396.6097
10/09/2014,12.7854129473368,1.84375,0,7.35364378988743,652.5,87.2708333333333,5.39999977747599,395.8747
11/09/2014,12.948955376943,1.875,0.008333330353101,8.45208153128624,600.416666666667,85.34375,5.88333296775818,400.2249
12/09/2014,12.8260377248128,1.5,0,5.7708317960302,680,82.40625,3.93749980131785,380.5135
13/09/2014,12.7666626771291,1.83333333333333,0,7.64843567709128,626.666666666667,81.1979166666667,4.07916653156281,372.4068
14/09/2014,12.9937467575073,3.4375,0.009166663512588,15.8557252883911,197.916666666667,89.25,7.27083333333333,424.9032
15/09/2014,13.6666638056437,3.27083333333333,0.151354134858896,14.4874962170919,119.583333333333,98.0208333333333,7.56874990463257,439.8241
16/09/2014,14.0854132970174,2.09375,0.009062496867652,7.7124977906545,318.333333333333,93.4583333333333,7.375,428.4627
17/09/2014,14.0447878837585,1.97916666666667,0.000416666579743,7.03593560059865,202.5,92.1875,7.90208331743876,435.3959
18/09/2014,14.6395802497864,2.75,0.033854154481863,9.01874804496765,173.333333333333,98.375,7.74583307902018,433.5265
19/09/2014,13.8187473615011,1.82291666666667,0.029374989525725,7.66979014873505,110,97.0729166666667,8,442.8646
20/09/2014,12.3083305358887,1.76041666666667,0.027187490370125,9.71718502044678,159.166666666667,94.40625,7.03541664282481,469.0253
21/09/2014,10.0031224091848,1.98958333333333,0.008645830287909,15.1958296298981,327.083333333333,86.5625,5.08541651566823,478.3747
22/09/2014,11.1562473773956,3.35416666666667,0,17.4661419391632,515,84.5520833333333,5.52083333333333,460.44
23/09/2014,11.8697883288066,2.29166666666667,0.052499982683609,14.0598920981089,166.666666666667,90.9479166666667,6.44583328564962,467.5981
24/09/2014,11.8916637102763,3.20833333333333,0.109062463433171,19.5020789305369,492.916666666667,81.8125,6.26249996821086,465.8374
25/09/2014,13.6354126930237,5.40625,0.000520833224679,18.9046824773153,300.416666666667,85.7916666666667,6.4958332379659,462.3486
26/09/2014,13.681246360143,5.40625,0.000729166514551,18.8213500976563,569.583333333333,72.21875,4.26874987284343,444.021
27/09/2014,11.4302052656809,2.19791666666667,0,12.7192676067352,380.416666666667,79.6979166666667,4.76249976952871,461.9519
28/09/2014,14.4802042643229,1.70833333333333,0,5.37031081815561,292.916666666667,82.5104166666667,6.875,471.9402
29/09/2014,13.6937454541524,1.45833333333333,0,5.95104017108679,470.833333333333,87.1979166666667,5.31458310286204,453.7122
30/09/2014,14.4020794232686,1.89583333333333,0.002187499388432,5.03124867876371,390,82.125,4.94583304723104,430.9661
01/10/2014,13.1572896639506,3.14583333333333,0.008229164251437,12.2494770685832,311.25,82.34375,4.35208296775818,448.769
02/10/2014,9.4031229019165,2.38541666666667,0,17.8916634718577,527.083333333333,75.0833333333333,3.51874959468842,464.8771
03/10/2014,15.528120358785,3.64583333333333,0.002083332588275,8.46041480700175,270.833333333333,73.8125,5.1875,464.5754
04/10/2014,10.1177052656809,3.875,0.307083241951962,28.7552040417989,220.416666666667,87.8958333333333,5.57708323001862,541.8537
05/10/2014,8.76353919506073,2.8125,0,21.8843701680501,424.583333333333,82.1145833333333,4.30624973773956,552.7126
06/10/2014,9.20416378974915,4.1875,0.376666586690893,37.2005139986674,69.5833333333333,88.1145833333333,7.5625,603.4702
07/10/2014,7.64791476726532,3.48958333333333,0.009583330092331,33.0213468869527,390.416666666667,85.1354166666667,5.2291663090388,579.9807
08/10/2014,9.30624715487162,2.375,0.135833305927614,20.0859305858612,255.833333333333,86.28125,4.56458310286204,592.8681
09/10/2014,9.80937178929647,2.80208333333333,0.100416643312201,22.6192636489868,190.416666666667,91.4583333333333,5.9375,596.366
10/10/2014,10.1239557266235,2.20833333333333,0.009166663434977,16.5135378042857,385.416666666667,84.6770833333333,5.09374996026357,566.3396
11/10/2014,7.8041646083196,1.47916666666667,0.008749996855234,14.0234344800313,365.416666666667,91.4895833333333,3.82083316644033,611.5014
12/10/2014,8.12291471163432,2.01041666666667,0.018749993294478,18.7333289782206,372.916666666667,89.3333333333333,3.83958303928375,617.9108
13/10/2014,8.72708058357239,5.05208333333333,0,41.8031147321065,236.666666666667,88.9270833333333,5.58333333333333,632.204
14/10/2014,9.59583044052124,5.59375,0.009687496659656,46.2416559855143,107.5,83.3229166666667,7.34375,645.4199
15/10/2014,9.16666420300802,3.14583333333333,0.000104166644936,26.859369913737,279.583333333333,87.8958333333333,5.8125,632.6147
16/10/2014,10.6572890281677,3.38541666666667,0.318229084912067,24.7432242234548,92.0833333333333,97.8958333333333,7.22291660308838,641.4601
17/10/2014,12.9656213124593,2.15625,0.061354150840392,9.60051852464676,376.25,90.4479166666667,5.50833328564962,590.6719
18/10/2014,15.4291626612345,3.67708333333333,0.044895817292854,9.63906018435955,242.083333333333,83.0833333333333,5.28749986489614,575.3171
19/10/2014,13.4239549636841,5.375,0.094687476366138,24.1671822865804,362.5,81.59375,4.21875,612.1637
20/10/2014,10.5687478383382,3.21875,0.060729150194675,23.45676612854,197.083333333333,88.4375,5.39583333333333,623.4424
21/10/2014,9.14166363080343,7.69791666666667,0.076249985257164,69.0171772638957,362.083333333333,73.4895833333333,4.62916656335195,646.931
22/10/2014,8.97395618756612,5.22916666666667,0.002916666058203,46.7031153043111,126.666666666667,84.1770833333333,5.69166648387909,685.1876
23/10/2014,12.8312465349833,3.04166666666667,0.002499999090408,16.0005163351695,176.25,79.8333333333333,6.99374993642171,652.8904
24/10/2014,9.66978891690572,2.58333333333333,0.00739583085912,20.9005166689555,265.416666666667,83.1041666666667,5.19166664282481,648.2879
25/10/2014,10.5062477588654,3.53125,0.000520833224679,24.5901004473368,236.25,77.5729166666667,4.27708331743876,682.4533
26/10/2014,13.0789963531494,5.06,0.003199999332428,23.9929946899414,138.8,73.99,6.18,755.188
27/10/2014,15.2999958992004,4.27083333333333,0.002083332898716,11.3843730290731,105.833333333333,81.1875,6.79166666666667,663.1019
28/10/2014,12.3197886546453,3.38541666666667,0.368333244075378,16.5130168596904,132.5,84.9791666666667,6.27083333333333,639.206
29/10/2014,5.23333179950714,1.95833333333333,0,25.8083276748657,280.416666666667,86.1458333333333,4.13749953111013,722.7682
30/10/2014,11.4947887261709,2.45833333333333,0.159166619647294,16.0942669312159,133.333333333333,93.0208333333333,6.59583330154419,712.714
31/10/2014,15.3687451680501,3.1875,0,8.11353931824366,168.333333333333,85.1354166666667,5.66666662693024,648.9884
01/11/2014,12.1937468846639,4.11458333333333,0.015833327701936,23.5458286603292,230.833333333333,79.78125,5.87499984105428,687.1134
02/11/2014,10.0885388851166,3.03125,0.009062496712431,23.3156196276347,221.666666666667,78.75,3.12499988079071,752.0537
03/11/2014,7.39895657698313,2.35416666666667,0.017499993788078,24.3947861989339,226.666666666667,80.1041666666667,5.48958325386047,740.2123
04/11/2014,4.5687488305072,2.42708333333333,0.238749935834979,31.0812420845032,186.666666666667,94.65625,5.02708331743876,794.5835
05/11/2014,4.42604053765535,2.22916666666667,0.104999967385083,29.1484314600627,179.166666666667,90.25,4.14166653156281,830.6203
06/11/2014,5.11562350764871,4,0.110416632300864,48.2812423706055,82.5,90.2708333333333,7.12291661898295,894.8172
07/11/2014,8.53333075841268,4.125,0.143854129128158,37.9817620913188,72.5,93.0104166666667,6.19791666666667,852.7013
08/11/2014,7.36874794960022,2.57291666666667,0.044166654891645,26.835410118103,97.5,91.1979166666667,5.50833332538605,886.1768
09/11/2014,6.94583082199097,1.60416666666667,0,18.0348906517029,171.25,90.6979166666667,5.96666649977366,875.8103
10/11/2014,3.79479069759448,1.51041666666667,0.008749996932844,20.6744731267293,71.25,99.1041666666667,6.2458332379659,884.3699
11/11/2014,9.41353885332743,3.89583333333333,0.010312496529271,33.0171801249186,92.9166666666667,91.125,7.35833326975505,851.4381
